VIDEO,AUTHOR,DATE,TEXT,CLASS
CevxZvSJLk8,KatyPerry TheQueenOfPop,2014-09-22T06:50:24,--&gt;ATTENTION KATYCATS! Katy leads with 7 noms at this year MTV EMA! do vote daily for her: tv.  mtvema. com/vote (delete spaces) thumbs up and share on fb﻿,1
CevxZvSJLk8,tomo fr,2014-09-22T08:36:36,I really like this song.﻿,0
CevxZvSJLk8,Hany Faisal,2014-09-22T10:08:17,my son love so much﻿,0
CevxZvSJLk8,Alef Paulo,2014-09-22T14:33:15,Y LOVE YOU﻿,0
CevxZvSJLk8,Big BossVEVO,2014-09-22T17:26:19,follow me on instagram bigboss286﻿,1
CevxZvSJLk8,Snipe Last,2014-09-22T19:34:46,why the elephant have a broken horn﻿,0
CevxZvSJLk8,Vincent Lenzi,2014-09-22T23:23:33,Free itunes $25 giftcard codes: http://shhort.com/a?r=OOCnjqU2b﻿,1
CevxZvSJLk8,Shane Lumsden,2014-09-23T10:42:34,Where did she find all that make up in a freakin jungle?!﻿,0
CevxZvSJLk8,Danuchi zuuzu,2014-09-23T14:55:49,so cute that monkey *-*! ﻿,0
CevxZvSJLk8,Ghazwan Mattoka,2014-09-23T17:19:23,Nice song﻿,0
CevxZvSJLk8,Na'RUtO AnImE,2014-09-23T18:06:18,subscribe please ﻿,1
CevxZvSJLk8,Ronnie Cromer,2014-09-24T14:45:16,"You are all sheep, period. This is terrible music.﻿",0
CevxZvSJLk8,Edouard Reyes,2014-09-24T19:31:10,"A  friend of mine has invented a big dick formula. He had a small dick (4  inches) and he did some research about this topic. During the research, he  found out the secret knowledge of penis enlargement. He applied what he  had learned and now he has a 7 inch dick. He was absolutely amazed by his  results. Of course, it took a few months. Therefore, he has written a book  about this issue in order to help guys. He asked me to promote his book :)  So, guys if you are interested and for more info check this out  https://payhip.com/b/oTIb  . He is selling it for symbolic £1. Thank you ;)﻿",1
CevxZvSJLk8,The Technology Zoo,2014-09-25T02:20:26,In the beginning she was scared off everything and next thing you know she  is out in a leopard bikini!﻿,0
CevxZvSJLk8,MR magic man,2014-09-25T10:42:47,Please look at my channel﻿,1
CevxZvSJLk8,Sam Banfield,2014-09-25T19:32:29,My three bigger secrets are: I don't think I'm good enough for me skinny  size. I'm bisexual and I sweat really freaking bad when I'm nervous. -  check out Secret by Austin Mahone's NEW Single!﻿,1
CevxZvSJLk8,nailey nicool,2014-09-25T20:24:40,https://www.facebook.com/pages/Nailey-nicool/629410220489046?ref=hl like  mee﻿,1
CevxZvSJLk8,LuckyMusiqLive,2014-09-25T22:54:00,katy is beautiful. and this song is catchy. I'm a rapper with 25000  subscribers.. thumbs up if you hate when you take a shit and the water  splashes your balls﻿,1
CevxZvSJLk8,Wonderfulkid,2014-09-27T01:46:14,I love her green eyes﻿,0
CevxZvSJLk8,Jane Kaspar,2014-09-27T11:50:38,How old is Katy perry?﻿,0
CevxZvSJLk8,Crafting English,2014-09-27T13:31:16,most popular video on youtube  ﻿,0
KQ6zr6kCPj8,Whami inc.,2014-09-27T17:41:15.536000,go check out our video﻿,1
CevxZvSJLk8,Romix &amp; Muffy,2014-09-27T19:10:39,NOKIA spotted﻿,0
CevxZvSJLk8,Radiovarietyshow,2014-09-27T20:00:52,"I hear this all the time on radio and its really irritating. That being  said, i like the video﻿",0
CevxZvSJLk8,Beryllium,2014-09-27T21:21:50,Hi everyone! My dream is to have passionate sex with Katy Perry. Some people do not believe in me…but maybe you will. Sex is a giant part of my life and it pushes me to be a better person! Please give me a chance by giving me a thumbs up! If you love my ambition please SUBSCRIBE!﻿,1
CevxZvSJLk8,Vincenzo Canino 98,2014-09-28T12:38:26,Fantastic!!!﻿,0
KQ6zr6kCPj8,ＯＧＶＡＤＥＲ,2014-09-29T02:54:58.986000,man check out the raps on my channel im better rapper than these nigger fools﻿,1
CevxZvSJLk8,Emilie Tifani,2014-09-29T15:33:59,j aiiima plzzz  https://www.facebook.com/pages/%C3%89c%C3%B8l%CE%B5-al-ma%CE%B7b%CE%B5t/302703146601369 ﻿,1
CevxZvSJLk8,Daniel Brave,2014-09-29T19:18:09,https://vimeo.com/107297364﻿,1
CevxZvSJLk8,Λυδία Γκ,2014-09-30T16:18:44,She's awesome XD﻿,0
CevxZvSJLk8,Rayana Santos,2014-09-30T23:41:57,Katy perry songs aren't that bad ﻿,0
KQ6zr6kCPj8,Guren - MKII,2014-10-01T19:53:07.387000,everyday i&#39;m subscribe﻿,1
CevxZvSJLk8,Nadeen Efein,2014-10-01T21:15:49,hi beaties! i made a new channel please go check it out and subscribe and  enjoy!﻿,1
CevxZvSJLk8,Priyanshu Panta,2014-10-02T13:17:36,https://www.facebook.com/pages/Hiphop-Express/704682339621282                 like this page yo﻿,1
KQ6zr6kCPj8,xiaoying chen,2014-10-02T15:00:43.724000,Check out this video on YouTube:﻿,1
CevxZvSJLk8,Tiffany Isaiz,2014-10-02T22:53:52,Our Beautiful Bella has been diagnosed with Wobbler's Syndrome. There is no  way we could afford to do her MRI or surgery. She is not just a dog she is  a very special member of our family. Without the surgery we fear we will  lose her. Please help!  http://www.gofundme.com/f7ekgw﻿,1
CevxZvSJLk8,Mehmet Ertuğrul Tohumcu,2014-10-03T15:28:05,https://www.facebook.com/pages/Komedi-burda-gel/775510675841486﻿,1
CevxZvSJLk8,Sanfermuebles Muebles,2014-10-03T19:58:57,https://www.facebook.com/profile.php?id=100007085325116﻿,1
KQ6zr6kCPj8,((A.B)),2014-10-04T01:35:02.414000,"LMFAO is CRAZY DOPE!!! CHeck out my music on my channel if you have a minute, it would mean a lot. Much love!!﻿",1
KQ6zr6kCPj8,Brittany Tennyson,2014-10-04T04:31:08.642000,Check out this video on YouTu﻿,1
KQ6zr6kCPj8,bebishyne alicdan,2014-10-04T13:16:55.971000,Check out this video on YouTube:﻿,1
KQ6zr6kCPj8,James Marrin,2014-10-05T01:41:04.984000,Check out my YouTube channel I can rap﻿,1
CevxZvSJLk8,Gasser ElLord,2014-10-05T13:59:39,That's Good :)﻿,0
CevxZvSJLk8,alin silviu lazar,2014-10-05T15:13:27,http://www.googleadservices.com/pagead/aclk?sa=L&amp;ai=CSyOEB1wxVPCfL7D27AbGpYDgBJDPm6IH6MHu05wBgJXbv8sBEAEgkN7lJVCF7byH_f____8BYIOFgICAHKABsKG31wPIAQKpAh_KmC0hBpM-qAMByAPBBKoEkwFP0KullxqI1MG6o43HVzE-eFMqRG4Tu5LLBU_fsZ8gn0HBkJhBX-m83W1TS3_3Dx_HwPdX1Kazsj8o7SIEcVJjmBNsWyiJEcqvHXLbdzStUBOFaloYInWm0_rOOCppS2AuAT6zguICKm0lI83duwMAbzqvenE8TRfAzOrltBb037VzYv_XI4hBNQ2nvh19MrBgE0SIBgGgBgKAB7jeyCg&amp;num=1&amp;cid=5Ggs_m_9mA3TI40fS6mVPICS&amp;sig=AOD64_1OFC7Seh_1pOp-jYrbS7X6-heeNQ&amp;client=ca-pub-8252267209931889&amp;adurl=http://blog.2parale.ro/2014/10/challenge-pentru-afiliati-aplica-la-noile-programe-de-afiliere-si-fii-business-boomerul-lunii/&amp;nm=2&amp;mb=2&amp;bg=!A0QoUc7Q48v3_QIAAABpUgAAACsqAR0_VgOQWQxjmPUyvKoSf3K-q1BvKf9ZE4jhNC3ovckKxCbAFzZpAJiBXWBvVq4jrDgZ8q3rInlwgaBy_bXlfw7ma6dk0RJG14ZkRyizwqdi7HxgGE9tNDD9abflTFkBMbFfcJixNtHwbwkJ6N2onLH2D9EvEagPhoEwXOgBnu5ibgtRkgnAcQ1OIbgMzgAFNSc0lsaRiqj8HQR8T12dWv_7biY4k6I3y4yubloTdE_4XVKlnVeADZzF1L_xRYQkE6Wsur3EdLJWGk8fLq_QALdI-wAzNuysgqjNRDY6VucKLplZONyiSdKc9ebX-0dbHjZdW0LbsJBi40gXm0D0p5KRhv8XInQlI53__wQBaHS8zX4MJHw5vWrkPXFOeKs ﻿,1
CevxZvSJLk8,Amanda C,2014-10-05T23:21:13,Awesome video this is one of my favorite  songs😀😀😀😀😀😀😀❤️❤️❤️❤️❤️❤️❤️❤️💎💎💎💎💎💄💄💄💄💋💋💋💋﻿,0
CevxZvSJLk8,Annie Trace,2014-10-06T16:13:36,If only I had the body like Katy Perry :)). She looks so hot. I love her  ^^!﻿,0
CevxZvSJLk8,Magic Man,2014-10-06T19:57:32,DOWNLOAD RAPID FACEBOOK FOR FREE NOW https://play.google.com/store/apps/details?id=com.rapid.facebook.magicdroid﻿,1
CevxZvSJLk8,Deepty Awasthy,2014-10-07T03:41:31,"The song is very good ...but the video makes no sense...just a nonsense  video...I mean she is telling her story of being stuck on an island, but  the song doesn't fit in the situation...but nvm...The song is good﻿",0
KQ6zr6kCPj8,Rajnoor Bawa,2014-10-07T17:48:27.641000,Check out this video on YouTube:﻿,1
CevxZvSJLk8,desing,2014-10-08T07:19:15,Who else would give Katy perry a good old mighty roar? ;)﻿,0
CevxZvSJLk8,Maryam Yassine,2014-10-08T12:39:49,OMG I LOVE YOU KATY PARRY YOUR SONGS ROCK!!!!!!!!!!!!!!!!! THATS A TOTAL  SUBSCRIBE﻿,0
CevxZvSJLk8,Tomas Adomaitis,2014-10-08T18:24:05,https://www.paidverts.com/ref/tomuciux99 esyest money ever. join to our  team!!!!﻿,1
CevxZvSJLk8,William Fernandez,2014-10-08T18:47:52,Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8﻿,0
CevxZvSJLk8,Danny Ly,2014-10-09T00:37:48,FREe ITunes Gift card http://shhort.com/a?r=x6J4gBrne﻿,1
CevxZvSJLk8,Miss.Farrell Wall,2014-10-09T13:28:49,"i was playing this song and the baby in my belly started to dance to  it.....sooooo cute, but had to take the song out cause of copy right and  add in a youtube made song....still sooo cute the baby danced to this song  LMFAO!!! https://plus.google.com/111982027348137311818/posts/g2JVinPueMo﻿",1
CevxZvSJLk8,Dana Nipper,2014-10-09T23:17:15,katy perry is awesome﻿,0
CevxZvSJLk8,LuckyMusiqLive,2014-10-09T23:22:50,this song is so addicting. the hook is dope and catchy. love the video too.  I'm getting popular fast because i rap real.. thumbs up if you piss next to  the water in the toilet so its quiet................................﻿,1
KQ6zr6kCPj8,johnlord joaquino,2014-10-10T11:31:33.153000,3m subscribers but look at the views its 700 million wtf :P﻿,1
CevxZvSJLk8,Matt Twine,2014-10-10T16:24:57,Nice song .See my new track.﻿,1
CevxZvSJLk8,Kane Bradford,2014-10-10T18:09:13,I love this sooooooooooooong I love katy perry﻿,0
CevxZvSJLk8,Tiny Tim,2014-10-11T02:28:19,What does that tattoo on her right tricep say?﻿,0
CevxZvSJLk8,fortune kitty52,2014-10-11T11:26:00,Since when has Katy Perry had her own YouTube channel?﻿,0
CevxZvSJLk8,imscarlet,2014-10-11T17:16:36,"Every time I watch this mv I just so so so glad that I live in a world that  don't have to worry about running from a real, human eating tiger.﻿",0
KQ6zr6kCPj8,Maria Martinez,2014-10-12T03:13:00.872000,Check out this video on YouTube:﻿,1
CevxZvSJLk8,b0b1t.48058475,2014-10-12T03:45:07,i rekt ur mum last nite. cuz da haterz were 2 much 4 meh lik dis if u cri evertim and sponswer mi robox vidz https://www.indiegogo.com/projects/gimme-dem-moneyz-4-roblox/x/8851222#home﻿,1
CevxZvSJLk8,ambareesh nimkar,2014-10-12T05:09:56,"""eye of the tiger"" ""i am the champion"" seems like katy perry is using  titles of old rock songs for lyrics..﻿",0
CevxZvSJLk8,Orfeu LUZ DO SOL,2014-10-12T07:23:27,She is a perfect wonder.....﻿,0
CevxZvSJLk8,Fred Smith,2014-10-12T21:53:00,https://www.indiegogo.com/projects/help-stop-my-poverty-cyber-pan-handleing/x/8692160#home ﻿,1
CevxZvSJLk8,WWWWWWWWWWWWWWWVWW,2014-10-13T06:57:57,she is horrible at acting. cringe-worhty.﻿,0
CevxZvSJLk8,Feredea SJ,2014-10-13T09:03:58,"I love katy fashions tiger, care to visit my blog sinar jahitan  I also have the tiger collections tqvm﻿",1
CevxZvSJLk8,Alexander Mcdonald,2014-10-13T09:19:13,"Anyone Who LOVEs music , please go check out my youtube page and tell me  what you think . I just put a video up and will be doing more song. I'm  just trying to get myself started. Any love is much Appreciated ﻿",1
CevxZvSJLk8,Ella-Grace Aldred,2014-10-13T10:58:22,Is that tiger called 'Katty Purry'?﻿,0
CevxZvSJLk8,uranium 239,2014-10-13T16:22:59,"blue eyes, can't be trusted.  uranus bless america.﻿",0
CevxZvSJLk8,by.Ovskiy,2014-10-13T17:09:46,"Rap from Belarus, check my channel:)﻿",1
CevxZvSJLk8,Morgensen Freya,2014-10-13T21:50:51,follow me on twitter: freyacumqueen﻿,1
CevxZvSJLk8,Natalya Korshunova,2014-10-14T03:29:19,Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8﻿,0
CevxZvSJLk8,Alex Lynch,2014-10-14T17:27:28,"C'mon Katy you are so close to 14,000,000 subscribers...come up with  another hit like this and it will happen﻿",0
CevxZvSJLk8,Rick Casse,2014-10-15T05:00:50,VOTE FOR KATY FOR THE EMAs! #KATYCATS  http://tv.mtvema.com/artists/katy-perry/i38xh1﻿,1
CevxZvSJLk8,Rajesh Bhat,2014-10-15T05:15:27,"My honest opinion. It's a very mediocre song. Nothing unique or special  about her music, lyrics or voice. Nothing memorable like Billie Jean or  Beat It. Before her millions of fans reply with hate comments, i know this  is a democracy and people are free to see what they want. But then don't I  have the right to express my opinion? Please don't reply with dumb comments  lie ""if you don't like it don't watch it"". I just came here to see what's  the buzz about(661 million views??) and didn't like what i saw. OK?﻿",0
CevxZvSJLk8,Bi - Bases of Image [Musical videos],2014-10-15T11:02:31,Visit my channel﻿,1
KQ6zr6kCPj8,krayziejcs,2014-10-15T19:57:29.498000,Check out this video on YouTube:jjiwajwkajajqjaubkm﻿,1
KQ6zr6kCPj8,Sebastian Garcia,2014-10-16T00:50:14.327000,great l subscribe﻿,1
CevxZvSJLk8,big macintosh,2014-10-16T12:21:58,Wow she is sexy XD﻿,0
CevxZvSJLk8,Salena Oneal,2014-10-16T12:24:32,If you looking for new music to listen to check out cece song called  dead2me on iTunes music video out now right here on youtube.﻿,1
KQ6zr6kCPj8,Por Phizer,2014-10-16T20:10:15.922000,Hey Guys Jaylan Here And I Just Wanted Everybody To Know if Yall Can Subscribe Please That Would Be Great! This Is My New Gaming Channel (Have Not Uploaded Yet)But I Will Upload If I Hit About 10 Subs Thank You :D﻿,1
CevxZvSJLk8,ColoursBruh,2014-10-17T00:54:50,Katy has a voice of an Angel﻿,0
CevxZvSJLk8,Bob McBobbers,2014-10-17T03:05:04,"Hey guys, I was working last night on this project, it's a music streamer  like spotify, but it allows you to download the files to listen to when  you're offline. Opening it as a free beta, feel free to try it out :) download: https://mega.co.nz/#!ehVjzKyA!5bGKg2iWPHZOHWAEUesrWnegqG_lABcO7Rw9WFX8hAo﻿",1
CevxZvSJLk8,Ed Diamond,2014-10-17T16:41:35,"Man she is hot in this one, male companions visit my profile to check out  the coolest sextoy ever made!﻿",1
CevxZvSJLk8,Brandon Tomlin,2014-10-17T18:34:08,Like my page please...  https://m.facebook.com/Dreaddis?ref=m_notif¬if_t=fbpage_fan_invite&amp;actorid=1442646731  ﻿,1
CevxZvSJLk8,MeSoHornyMeLuvULongTime,2014-10-18T04:58:21,This video is so racist!!! There are only animals.﻿,0
CevxZvSJLk8,Aarjav Parmar,2014-10-18T06:15:45,Man she is BEAUTIFUL!﻿,0
CevxZvSJLk8,FreexGaming,2014-10-18T08:12:26,want to win borderlands the pre-sequel? check my channel :)﻿,1
CevxZvSJLk8,nanaIAMNANA,2014-10-18T12:41:41,Hi! I would appreciate it if you all could help to like this poster on  Facebook:  https://www.facebook.com/nyghdramafest2014/photos/a.333608120156973.1073741830.327568907427561/333607726823679/?type=3&amp;theater ﻿,1
CevxZvSJLk8,abdilefe,2014-10-18T19:09:29,Plz help me getting 1.000 Subscribers tonight/today.  Thanks to all who sub me :)﻿,1
CevxZvSJLk8,Rebecca Shields,2014-10-19T13:59:50,Yesterday this video have 1 million likes and now it has 2 million﻿,0
CevxZvSJLk8,Mardhy Hassan,2014-10-19T14:59:26,why tiger succumbs to a beautiful girl ?.probably male tiger.....????   ha.ha.ha..﻿,0
CevxZvSJLk8,Abigail Gustav,2014-10-19T15:28:10,Best song ever ﻿,0
CevxZvSJLk8,Fredrik Jonsson,2014-10-19T16:07:16,Thank you KatyPerryVevo for your instagram likes @axeljonssons﻿,1
CevxZvSJLk8,TopMusicWorld HD,2014-10-19T23:27:50,Please Subscribe In My Channel →﻿,1
CevxZvSJLk8,Mary-Jane Watson,2014-10-20T02:25:02,"She is good. Does she make any more music? If she doesn't, she should!﻿",0
CevxZvSJLk8,ikbal kemerkaya,2014-10-20T17:56:04,I LOVE YOU KATTY PERRY &lt;3 ﻿,0
CevxZvSJLk8,Flip Tee,2014-10-20T18:33:44,"HONESTLY, I WANNA SEE YOU BE BRAVE! oh wait...﻿",0
CevxZvSJLk8,hernan perez ovando,2014-10-20T20:35:13,;-)﻿,0
CevxZvSJLk8,Merenguette,2014-10-21T04:52:03,this video is great .....!!! I love this........and like much katy perry﻿,0
CevxZvSJLk8,Freya Questionmark,2014-10-21T13:50:47,"Good thing she brought her spray-on tan, hairstylist, makeup artist, and  cameraman.﻿",0
CevxZvSJLk8,subscrool,2014-10-21T15:07:11,"666,002,018 views! 666 million. 666! Katy Perry illuminati confirmed!!!﻿",0
CevxZvSJLk8,Youyou A.,2014-10-21T15:20:49,"I make guitar covers, please have a look at my channel﻿",1
CevxZvSJLk8,MrSlowGhost,2014-10-21T15:30:56,It should be illegal to be this goodlooking as this babe is...﻿,0
CevxZvSJLk8,sebastian hudson,2014-10-21T18:16:46,katy is mine the girl of my dreams ♥﻿,0
CevxZvSJLk8,Chewwy Moriarty,2014-10-21T20:53:49,I love this song﻿,0
CevxZvSJLk8,haribo elf,2014-10-21T21:09:29,She is fit﻿,0
CevxZvSJLk8,Patricia  Reyes,2014-10-23T05:24:14,I love the song roar it make me think am fill the way﻿,0
CevxZvSJLk8,ollie123216,2014-10-23T22:20:43,"How do you forget you have a choice, and what the fuck, surviving a plane  crash has a 1/1000 chance of happening.﻿",0
CevxZvSJLk8,nleeklee polowtehow,2014-10-24T01:21:49,"she is a fool. this is a foolish video. the lyrics are all about her and  how great she is. she is arrogant, obviously. but the thing is that there  are a lot of idiots.. look how many hits this garnered. the young stupid  girls who listen to her are numbering in the millions i guess. this video  is a piece of trash. why would anyone ever like it or listen to it? because  these stupid little girls have idiots for fathers and mothers.. and so they  are going to turn into idiots also.. just like this stupid singer. ﻿",0
CevxZvSJLk8,KatyPerry TheQueenOfPop,2014-10-24T06:05:07,":: ATTENTION : WE NEED 10 Million Views More for FIREWORK to Reach 500M .. We have only 1 and half day left for katy's birtgday. Listen How it could be possible?? &gt;&gt;JUST Open different Tabs from Different Browser &gt;&gt;Dont Watch Full Video, Remember We dont have time on hand, Its Time Wasting. View it only for 30 sec. Plz thumbs up and share﻿",1
CevxZvSJLk8,احمد الهوارى,2014-10-24T09:55:30,(( rapid facebook )) the free version of all colors and is characterized by  fast and beauty download now https://play.google.com/store/apps/details?id=com.rapid.facebook.magicdroid﻿,1
CevxZvSJLk8,katy perry,2014-10-24T14:12:49,Hey Katycats! We are releasing a movie at midnight UK time to celebrate  katy's 30th birthday! Be sure to subscribe to our channel and watch the  movie!﻿,1
CevxZvSJLk8,randman21,2014-10-24T17:11:17,"I just realized that this verses in this song have the exact same melody as  the verses in ""Hey Ho"" by the Lumineers.﻿",0
CevxZvSJLk8,ΑΓΛΑΪΑ ΛΕΠΤΟΚΑΡΙΔΟΥ,2014-10-24T17:41:52,:-D ♪♪♪ This is my favorite song ♥﻿,0
CevxZvSJLk8,Brian Schultes,2014-10-25T01:53:36,this song never get's old &lt;3 ﻿,0
CevxZvSJLk8,Hude Deni,2014-10-25T08:13:25,HAPPY BIRTHDAY KATY :) http://giphy.com/gifs/birthday-flowers-happy-gw3JY2uqiaXKaQXS/fullscreen  (That´s not me)﻿,1
CevxZvSJLk8,Ashley Smith,2014-10-25T15:23:36,"Hey ! I know most people don't like these kind of comments &amp; see at spam,  but I see as free advertising . So please check out my cover of Sparks Fly  by Taylor Swift ! It is not the best ever I know, but maybe with some  encouraging words of wisdom from many of you I can become better! Please go  to my channel and check it out !﻿",1
CevxZvSJLk8,Charles Breheny,2014-10-25T15:55:59,Www.youniqueproducts.com/joannagordon Younique by Joanna Gordon www.youniqueproducts.com﻿,1
CevxZvSJLk8,ali aydın,2014-10-25T16:59:02,I like you . Katy Perry 600▲60▲6▲﻿,0
CevxZvSJLk8,IMustKillGoogle+,2014-10-25T20:10:35,Glad to know im not the only one who knows its katheryn's birthday today :)  happy birthday katy...and my sister. (they seriously have the same  birthday...)﻿,0
CevxZvSJLk8,GX2re,2014-10-26T08:33:48,Katy Perry can't sing for shit. All i hear it autotune.﻿,0
CevxZvSJLk8,Denzel Saimi,2014-10-26T08:38:36,I fucking hate her. Why? Because she don't write her songs she got  producers for that. Second why tha fack is she in every song almost nude  mayby because she's an attention hooker.﻿,0
CevxZvSJLk8,Shaun Mac,2014-10-26T20:10:46,Also LuckyMusiqLive she probably could help u make it big because I think u  have talent. Just look her name up on the internet. Hit me up when u get  this message﻿,1
CevxZvSJLk8,Nick McGoldrick,2014-10-27T13:19:06,Check out my drum cover of E.T. here! thanks -&gt;   /watch?v=NO9pOVZ9OIQ&amp;list=UUltuCDIHsDeI01by1OW7WuQ﻿,1
CevxZvSJLk8,Emily Thrun,2014-10-27T21:59:07,Put famous people in the jungle for an hour and look what happens.﻿,0
CevxZvSJLk8,Robert Petrea,2014-10-27T22:31:50,"She kinda let herself go, huh?﻿",0
CevxZvSJLk8,ahmed soliman,2014-10-28T16:12:32,we all love you Katy Perry &lt;3﻿,0
CevxZvSJLk8,Yonate,2014-10-28T17:22:33,Sign up for free on TSU and start making money on social media add/follow  me and ill add follow you!! http://tsu.co/Roberts9010﻿,1
CevxZvSJLk8,Marie farias,2014-10-28T18:10:39,Love it when I can relate to my daughter's music. :-) Katy Perry - Roar  (Official): http://youtu.be/CevxZvSJLk8﻿,0
CevxZvSJLk8,NeverGreen35,2014-10-28T20:04:45,Subscribe me and i subscribe you back!!﻿,1
CevxZvSJLk8,Chris Madzier,2014-10-29T01:23:19,Katy Perry - Roar (Official)  #soundsofsunday   #music  ﻿,0
CevxZvSJLk8,adrianavargova,2014-10-29T09:46:20,"When I hear Katy singing this, I cry. The song has got depth.﻿",0
CevxZvSJLk8,Boshra Abdrhman,2014-10-29T09:53:12,Love it﻿,0
CevxZvSJLk8,youngj,2014-10-29T11:28:58,People who believe in Illuminati are stupid the same people believe that  911 was made by the American government﻿,0
KQ6zr6kCPj8,Sami Nashawi,2014-10-29T15:28:53.402000,SUP GUS THIS IS A VIDEO FOR PEOPLE WHO LOVES PARTY ROCK SO THANKS FOR WATCHING AND PLEASE SUBSCRIBE:)!!﻿,1
CevxZvSJLk8,themind blasters,2014-10-29T19:39:38,plz subscribe to my channel i need subs and if you do i will sub back i  need help﻿,1
CevxZvSJLk8,D Germain,2014-10-29T21:34:30,please look up DHG SONGS this is my playlist with a bunch of amazing songs ﻿,1
CevxZvSJLk8,Nerdy Peach,2014-10-29T22:44:41,Hey! I'm NERDY PEACH and I'm a new youtuber and it would mean THE ABSOLUTE  world to me if you could check 'em out! &lt;3  Hope you like them! =D﻿,1
CevxZvSJLk8,michael smith,2014-10-30T05:20:18,00 : 39 Im pretty sure that tiger just wanted a hug﻿,0
CevxZvSJLk8,Alain Marius,2014-10-30T16:19:21,http://vimeo.com/106865403﻿,1
CevxZvSJLk8,LuckyMusiqLive,2014-10-30T17:58:18,this song gives me strength! love her lyrics. this video really brings the  lyrics to life. I'm getting known fast because i rap with meaning.. thumbs  up if you piss next to the water in the toilet so its quiet...﻿,1
CevxZvSJLk8,Mauro Tricolor,2014-10-30T20:43:47,http://minhateca.com.br/mauro-sp2013/Filmes+Series+Desenhos+Animes+Mp3+etc﻿,1
CevxZvSJLk8,Grace R,2014-10-31T01:02:53,https://www.facebook.com/antrobofficial﻿,1
KQ6zr6kCPj8,Toan732,2014-10-31T02:49:34.017000,Ummm... I just hit 1k subscribers. I make Minecraft videos. Help me out by checking me out?﻿,1
CevxZvSJLk8,sreekrishna praveen,2014-10-31T07:37:32,i love you katy perry because you will sing nice than shakira﻿,0
CevxZvSJLk8,EDIN TIUL,2014-10-31T20:39:28,http://hackfbaccountlive.com/?ref=4344749﻿,1
CevxZvSJLk8,Nedim Alp SEÇGEL,2014-11-01T02:37:29, Facebook account HACK!! http://hackfbaccountlive.com/?ref=4477063﻿,1
KQ6zr6kCPj8,Hunter Scott,2014-11-01T04:23:42.175000,SUBSCRIBE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,1
CevxZvSJLk8,Jackson Heber,2014-11-01T17:28:29,I love katty perry﻿,0
9bZkp7q19f0,fab life,2014-11-02T00:48:57,plz check out fablife / welcome to fablife for diys and challenges so plz  subscribe thx!﻿,1
9bZkp7q19f0,Oh 1080s,2014-11-02T01:08:10,Sub my channel!﻿,1
CevxZvSJLk8,Khris Parkhill,2014-11-02T02:37:16,The Perry you're doing a good job good job I love all of their videos and  by the way can you please describe to my channel please please please  please I'm trying to get as many comments to Skyburst lights is a cancer  and get famous please﻿,1
9bZkp7q19f0,Ariel Baptista,2014-11-02T05:06:46,http://www.ebay.com/itm/131338190916?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,1
9bZkp7q19f0,Stefano Albanese,2014-11-02T12:04:36,http://www.guardalo.org/best-of-funny-cats-gatti-pazzi-e-divertenti-2013-5287/100000415527985/ ﻿,1
CevxZvSJLk8,Michael Jurek,2014-11-02T13:37:06,I did a cover if u want to check it out THANK U.....Michael Age 8﻿,1
CevxZvSJLk8,Bruno Alderete,2014-11-02T14:15:55,EVERYBODY PLEASE VOTE KATY AT EMA 2014 !!!!!  Best song  Best female Best pop Best live Best look  Best video  PLEASE VOTE KATY !!!!! PLEASE PLEASE PLEASE !!!!! VOTE VOTE VOTE !!!!! KATY KATY KATY !!!!!﻿,1
9bZkp7q19f0,Salim Tayara,2014-11-02T14:33:30,"if your like drones, plz subscribe to Kamal Tayara. He takes videos with  his drone that are absolutely beautiful.﻿",1
9bZkp7q19f0,Lucky D.,2014-11-02T14:53:06,http://hackfbaccountlive.com/?ref=4604617﻿,1
